#Keyword Types: 109
#Keyword Tokens: 5007
#Search Hits: 0
1	208	+	851.89	0.0086	dole
2	60	+	288.24	0.0025	kemp
3	70	+	184.38	0.0029	bob
4	49	+	152.68	0.002	capital
5	55	+	138.29	0.0023	welfare
6	21	+	95.87	0.0009	scheme
7	45	+	95.11	0.0019	century
8	85	+	94.35	0.0035	medicare
9	120	+	89.91	0.0049	cut
10	16	+	83.16	0.0007	diego
11	185	+	81.95	0.0075	tax
12	89	+	75.57	0.0037	bill
13	30	+	69.5	0.0012	california
14	14	+	65.57	0.0006	tobacco
15	68	+	63.67	0.0028	family
16	11	+	57.17	0.0005	empowerment
17	11	+	57.17	0.0005	gingrich
18	829	+	55.84	0.0291	it
19	79	+	55.18	0.0032	budget
20	10	+	51.97	0.0004	petersburg
21	18	+	51.86	0.0007	jack
22	14	+	51.64	0.0006	hole
23	32	+	51.46	0.0013	st
24	12	+	51.19	0.0005	ma
25	25	+	51.18	0.001	vetoed
26	16	+	48.36	0.0007	san
27	17	+	47.84	0.0007	managed
28	23	+	47.05	0.001	gains
29	18	+	42.97	0.0007	bosnia
30	148	+	42.66	0.006	america
31	167	+	42.23	0.0067	senator
32	20	+	42.17	0.0008	package
33	86	+	41.96	0.0035	better
34	8	+	41.58	0.0003	amato
35	14	+	40.17	0.0006	bridge
36	32	+	39.82	0.0013	environment
37	81	+	38.43	0.0033	million
38	72	+	36.96	0.003	ought
39	7	+	36.38	0.0003	childrearing
40	7	+	36.38	0.0003	civility
41	7	+	36.38	0.0003	hartford
42	7	+	36.38	0.0003	kassebaum
43	31	+	35.62	0.0013	leave
44	11	+	34.2	0.0005	risky
45	12	+	33.6	0.0005	brady
46	14	+	32.71	0.0006	lawyers
47	79	+	32.67	0.0032	economy
48	15	+	32.31	0.0006	haiti
49	6	+	31.18	0.0002	jason
50	314	+	30.83	0.0122	people
51	21	+	30.65	0.0009	liberal
52	13	+	30.15	0.0005	section
53	99	+	29.94	0.004	plan
54	66	+	29.9	0.0027	education
55	32	+	29.72	0.0013	commission
56	50	+	29.69	0.0021	reform
57	33	+	28.91	0.0014	credit
58	11	+	28.37	0.0005	blow
59	24	+	28.32	0.001	word
60	51	+	28.12	0.0021	families
61	16	+	27.67	0.0007	access
62	12	+	27.59	0.0005	trial
63	17	+	26.8	0.0007	code
64	18	+	26.74	0.0007	medicaid
65	17	+	26.21	0.0007	clearly
66	180	+	26.12	0.0072	more
67	5	+	25.99	0.0002	addictive
68	5	+	25.99	0.0002	oscar
69	10	+	25.79	0.0004	regulatory
70	14	+	25.71	0.0006	fear
71	6	+	25.6	0.0002	scaring
72	6	+	25.6	0.0002	smoke
73	23	+	24.72	0.001	shouldn
74	29	+	24.43	0.0012	tried
75	26	+	24.23	0.0011	balanced
76	29	+	24.13	0.0012	drugs
77	11	+	24.06	0.0005	association
78	10	+	23.51	0.0004	row
79	8	+	23.38	0.0003	toxic
80	29	+	23.25	0.0012	passed
81	22	+	22.8	0.0009	balance
82	73	+	22.59	0.003	clinton
83	52	+	22.51	0.0021	children
84	15	+	22.28	0.0006	watching
85	22	+	22.07	0.0009	seems
86	48	+	21.86	0.002	future
87	35	+	21.47	0.0014	rate
88	148	+	21.38	0.006	years
89	91	+	21.32	0.0037	jobs
90	29	+	21.05	0.0012	jim
91	9	+	20.95	0.0004	targeted
92	12	+	20.92	0.0005	assault
93	4	+	20.79	0.0002	ambiguous
94	4	+	20.79	0.0002	cardiologist
95	4	+	20.79	0.0002	junior
96	4	+	20.79	0.0002	lancaster
97	4	+	20.79	0.0002	newt
98	4	+	20.79	0.0002	smoking
99	5	+	20.73	0.0002	marijuana
100	5	+	20.73	0.0002	polluters
101	5	+	20.73	0.0002	yasser
102	13	+	20.67	0.0005	property
103	16	+	20.37	0.0007	inner
104	6	+	20.19	0.0002	scholarships
105	13	+	20.08	0.0005	discrimination
106	74	+	19.86	0.003	give
107	7	+	19.36	0.0003	capitalism
108	15	+	19.21	0.0006	ideas
109	29	+	19.04	0.0012	drug
