#Keyword Types: 176
#Keyword Tokens: 12850
#Search Hits: 0
1	288	+	1239.18	0.0083	trump
2	225	+	959.54	0.0065	donald
3	346	+	856.85	0.0099	she
4	157	+	681.21	0.0045	hillary
5	268	+	501.69	0.0077	clinton
6	182	+	373.68	0.0052	secretary
7	80	+	357.75	0.0023	isis
8	58	+	259.35	0.0017	pence
9	129	+	216.74	0.0037	her
10	42	+	187.8	0.0012	kaine
11	37	+	165.44	0.0011	elaine
12	90	+	165.42	0.0026	russia
13	1394	+	163.14	0.0354	you
14	51	+	158	0.0015	putin
15	35	+	156.5	0.001	mosul
16	40	+	131.08	0.0012	foundation
17	28	+	125.19	0.0008	aleppo
18	28	+	125.19	0.0008	mails
19	35	+	116.99	0.001	disaster
20	33	+	108.89	0.0009	returns
21	50	+	106.23	0.0014	syria
22	275	+	102.04	0.0078	very
23	112	+	92.47	0.0032	really
24	169	+	90.83	0.0048	look
25	20	+	89.42	0.0006	lester
26	31	+	88.14	0.0009	e
27	49	+	87.71	0.0014	crosstalk
28	58	+	76.32	0.0017	bad
29	375	+	76.16	0.0105	so
30	36	+	74.17	0.001	ok
31	34	+	70.33	0.001	african
32	88	+	68.29	0.0025	women
33	29	+	67.92	0.0008	deals
34	42	+	67.51	0.0012	police
35	19	+	61.52	0.0005	chris
36	306	+	60.34	0.0086	because
37	21	+	59.28	0.0006	vladimir
38	13	+	58.12	0.0004	bias
39	16	+	55.64	0.0005	syrian
40	20	+	55.53	0.0006	assad
41	14	+	55.47	0.0004	cyber
42	15	+	55.2	0.0004	donors
43	12	+	53.65	0.0003	audit
44	16	+	52.43	0.0005	muslims
45	13	+	51.14	0.0004	sanders
46	280	+	50.11	0.0079	said
47	20	+	49.8	0.0006	immigrants
48	42	+	49.42	0.0012	defend
49	29	+	47.51	0.0008	tremendous
50	106	+	45.99	0.003	many
51	105	+	44.88	0.003	great
52	10	+	44.71	0.0003	frisk
53	26	+	44.68	0.0007	criminal
54	239	+	44.59	0.0067	country
55	14	+	44.43	0.0004	tape
56	21	+	44.13	0.0006	release
57	221	+	43.38	0.0062	well
58	19	+	43.13	0.0005	virginia
59	11	+	42.52	0.0003	scott
60	27	+	41.94	0.0008	obamacare
61	492	+	41.84	0.0135	but
62	26	+	41.83	0.0007	segment
63	32	+	41.76	0.0009	border
64	423	+	41.67	0.0117	was
65	80	+	40.77	0.0023	obama
66	110	+	40.49	0.0031	lot
67	9	+	40.24	0.0003	implicit
68	9	+	40.24	0.0003	wikileaks
69	377	+	38.94	0.0105	going
70	43	+	38.56	0.0012	please
71	10	+	38.23	0.0003	rebels
72	21	+	38.19	0.0006	leaving
73	243	+	37.54	0.0068	just
74	16	+	37.53	0.0005	indiana
75	12	+	36.56	0.0003	lie
76	487	+	36.47	0.0134	he
77	30	+	36.2	0.0009	justice
78	23	+	36.18	0.0007	immigration
79	415	+	35.92	0.0115	re
80	18	+	35.83	0.0005	russian
81	8	+	35.77	0.0002	sean
82	8	+	35.77	0.0002	server
83	14	+	35.56	0.0004	nafta
84	28	+	35.33	0.0008	york
85	1013	+	35.3	0.0262	s
86	22	+	35.19	0.0006	borders
87	12	+	34.19	0.0003	undocumented
88	9	+	33.96	0.0003	temperament
89	15	+	32.68	0.0004	husband
90	40	+	32.21	0.0011	court
91	232	+	32.12	0.0065	know
92	13	+	32.02	0.0004	steel
93	10	+	31.34	0.0003	classified
94	10	+	31.34	0.0003	vacuum
95	7	+	31.3	0.0002	firing
96	7	+	31.3	0.0002	hannity
97	7	+	31.3	0.0002	raqqa
98	7	+	31.3	0.0002	rigged
