#Keyword Types: 171
#Keyword Tokens: 12502
#Search Hits: 0
150	4	+	20.24	0.0002	deserters
151	4	+	20.24	0.0002	ervin
152	4	+	20.24	0.0002	launchers
153	4	+	20.24	0.0002	mears
154	4	+	20.24	0.0002	merchant
155	4	+	20.24	0.0002	metric
156	4	+	20.24	0.0002	revelations
157	4	+	20.24	0.0002	sixteen
158	17	+	20.2	0.0007	vetoed
159	19	+	20.14	0.0007	turned
160	42	+	20.12	0.0016	dole
161	15	+	20.09	0.0006	league
162	5	+	20.06	0.0002	bruno
163	5	+	20.06	0.0002	cambodia
164	5	+	20.06	0.0002	idealism
165	5	+	20.06	0.0002	mia
166	5	+	20.06	0.0002	sinai
167	7	+	19.95	0.0003	excluded
168	8	+	19.63	0.0003	disgrace
169	15	+	19.57	0.0006	platform
170	334	+	19.53	0.0121	president
171	6	+	19.4	0.0002	projections
